TRACT_ID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,NHPD_Units,Permits,Pop,Pop_density,Non_white_share,White_non_hisp,Black_non_hisp,Asian_non_Hisp,Hispanic,Workers,Transit_to_work,Walk_to_Work,Bike_to_work,Green_commute_share,BA_plus_25_plus,Med_HH_inc,Cost_burdened,Very_cost_burdened,Med_housing_value,Jobs,Job_density,Housing_units,Housing_density,Permit_density,Permits_per_capita,Subsidized_hsg_share
G5300330022205,53,33,22205,53033022205,222.05,Census Tract 222.05,G5020,S,1010783,0,47.7124231,-122.2132077,5806.188896,1010779.784,80,556,4047,10369.86364,0.290091426,0.709908574,0.03063998,0.135161848,0.063256733,2452,0.116231648,0.008972268,0.013050571,0.138254486,0.610488127,91307,0.434210526,0.226151316,444900,913,2339.433038,2198,5632.063328,1424.67116,137.3857178,0.036396724
G5300330022300,53,33,22300,53033022300,223,Census Tract 223,G5020,S,5071395,5537735,47.7138279,-122.2495245,12509.36083,5086239.244,0,363,2569,1312.001817,0.206695212,0.793304788,0.012066952,0.101985208,0.029972752,1193,0.040234702,0.015088013,0,0.055322716,0.703011423,152798,0.390909091,0.063636364,926900,537,274.2487255,1171,598.0358614,185.38601,141.3001168,0
G5300330022401,53,33,22401,53033022401,224.01,Census Tract 224.01,G5020,S,2402491,0,47.6938359,-122.1997778,8147.538555,2402489.425,0,323,3413,3679.360056,0.231760914,0.768239086,0.003515968,0.08555523,0.088192206,1818,0.064906491,0.01870187,0,0.083608361,0.787033399,145819,0.394366197,0.104627767,1018200,702,756.7860414,1571,1693.605229,348.2078225,94.63814826,0
G5300330022402,53,33,22402,53033022402,224.02,Census Tract 224.02,G5020,S,2219492,4175839,47.6839644,-122.2157333,9493.056076,2219495.955,33,1080,5413,6316.583092,0.21411417,0.78588583,0.003694809,0.124699797,0.051912064,2892,0.092669433,0.031811895,0.008298755,0.132780083,0.770027114,112237,0.4536,0.3304,1459100,4086,4768.069188,2826,3297.739483,1260.282605,199.5196749,0.011677282
G5300330022501,53,33,22501,53033022501,225.01,Census Tract 225.01,G5020,S,2472567,0,47.6842794,-122.1881832,9743.208134,2472564.233,0,348,4659,4880.253844,0.350933677,0.649066323,0.069328182,0.117836446,0.071474565,2522,0.064234734,0.059476606,0,0.12371134,0.725858717,144667,0.296296296,0.212962963,887900,2019,2114.881415,1851,1938.903169,364.5263657,74.69414037,0
G5300330022502,53,33,22502,53033022502,225.02,Census Tract 225.02,G5020,S,1264562,230572,47.6742256,-122.1993098,5736.760686,1264563.595,124,1317,3736,7651.81587,0.30620985,0.69379015,0,0.204496788,0.048447537,2214,0.108852755,0.029358627,0.005871725,0.144083107,0.647151401,129911,0.355130785,0.132796781,714900,8403,17210.44132,2421,4958.524149,2697.387982,352.51606,0.051218505
G5300330022603,53,33,22603,53033022603,226.03,Census Tract 226.03,G5020,S,2888544,23234,47.6948197,-122.1716302,8040.241822,2911779.161,110,821,6007,5386.124836,0.376394207,0.623605793,0.006658898,0.246545697,0.05710005,3584,0.045479911,0.039620536,0,0.085100446,0.62980445,130545,0.470868014,0.179548157,724500,1376,1233.778554,2635,2362.650065,736.1425821,136.6738805,0.041745731
G5300330022604,53,33,22604,53033022604,226.04,Census Tract 226.04,G5020,S,2951989,0,47.6762219,-122.1739912,7291.414678,2951991.988,0,689,4941,4335.087716,0.35600081,0.64399919,0.018417324,0.226674762,0.079133779,2589,0.091154886,0.013518733,0.004248745,0.108922364,0.683537264,139291,0.337313433,0.146268657,896400,2451,2150.435133,1917,1681.919278,604.5082851,139.4454564,0
G5300330022605,53,33,22605,53033022605,226.05,Census Tract 226.05,G5020,S,4726391,0,47.6914611,-122.1557449,11719.53423,4726394.724,0,331,7141,3913.155957,0.451057275,0.548942725,0.009662512,0.227419129,0.188348971,4406,0.124148888,0.046073536,0,0.170222424,0.507844277,107566,0.247371676,0.146567718,740400,6062,3321.880886,2861,1567.783111,181.3828066,46.35205153,0
G5300330022606,53,33,22606,53033022606,226.06,Census Tract 226.06,G5020,S,2758122,27137,47.6689188,-122.1547915,6946.072686,2785262.942,9,66,6154,5778.854899,0.392752681,0.607247319,0.005849854,0.318167046,0.049398765,3232,0.081373762,0.00835396,0,0.089727723,0.611759524,114911,0.41863354,0.065838509,706100,520,488.3010314,2414,2266.843634,61.97666937,10.72473188,0.003728252
G5300330022701,53,33,22701,53033022701,227.01,Census Tract 227.01,G5020,S,1607170,600718,47.6548917,-122.2056786,9177.717508,1607170.428,58,401,3398,5475.948157,0.237492643,0.762507357,0.032960565,0.119776339,0.045026486,2016,0.110119048,0.044642857,0,0.154761905,0.728598131,150361,0.358454106,0.181642512,1182700,7420,11957.48538,1951,3144.077355,646.2198972,118.0105945,0.029728344
G5300330022702,53,33,22702,53033022702,227.02,Census Tract 227.02,G5020,S,2457576,0,47.6568498,-122.194254,7008.102148,2457574.238,15,297,4051,4269.264444,0.246112071,0.753887929,0.015304863,0.138731177,0.026660084,2161,0.120777418,0.084683017,0.005552985,0.21101342,0.777822098,149643,0.271777003,0.12543554,1119400,1163,1225.661454,1302,1372.150656,313.0021081,73.31523081,0.011520737
G5300330022703,53,33,22703,53033022703,227.03,Census Tract 227.03,G5020,S,4190224,0,47.657302,-122.1758428,8363.095171,4190223.541,0,133,3200,1977.928138,0.3928125,0.6071875,0.02,0.1875,0.0646875,1525,0.036065574,0.009836066,0.020327869,0.066229508,0.659942363,136591,0.464480874,0.262295082,923400,1498,925.9176095,1138,703.400694,82.20763822,41.5625,0
G5300330022802,53,33,22802,53033022802,228.02,Census Tract 228.02,G5020,S,2660768,0,47.6634066,-122.1350036,6877.37153,2660766.242,0,206,5762,5608.723305,0.393266227,0.606733773,0.003471017,0.33460604,0.029503645,2848,0.082162921,0.020365169,0.012289326,0.114817416,0.746405553,145353,0.217247098,0.180762852,765300,236,229.722093,2290,2229.083021,200.5201321,35.75147518,0
G5300330022803,53,33,22803,53033022803,228.03,Census Tract 228.03,G5020,S,4772681,0,47.643933,-122.1312723,9567.416645,4772677.045,308,2528,6484,3518.668628,0.65484269,0.34515731,0.024367674,0.483960518,0.101480568,3539,0.140717717,0.096072337,0.005368748,0.242158802,0.769263426,137857,0.258080077,0.183791606,931000,61765,33517.97776,3017,1637.233691,1371.868336,389.8827884,0.102088167
G5300330022804,53,33,22804,53033022804,228.04,Census Tract 228.04,G5020,S,1021697,0,47.6379751,-122.1474819,4745.620349,1021693.709,532,3,5258,13328.95906,0.650437429,0.349562571,0.030620008,0.461582351,0.064282997,3337,0.137848367,0.077015283,0.019178903,0.234042553,0.768295648,88311,0.263904035,0.12868048,347200,1492,3782.19987,2362,5987.638132,7.604959524,0.570559148,0.225232854
G5300330022805,53,33,22805,53033022805,228.05,Census Tract 228.05,G5020,S,3842917,0,47.6486766,-122.1547452,9491.489781,3842916.102,60,38,3790,2554.323952,0.508970976,0.491029024,0.02823219,0.42348285,0.020844327,1957,0.086356668,0.096065406,0,0.182422075,0.842852075,116078,0.238683128,0.032921811,1194900,2449,1650.538089,1699,1145.065012,25.61063593,10.02638522,0.035314891
G5300330022901,53,33,22901,53033022901,229.01,Census Tract 229.01,G5020,S,1485129,0,47.6366049,-122.1183889,5872.977692,1485126.28,0,24,3272,5706.198651,0.38905868,0.61094132,0.012224939,0.300427873,0.018643032,1354,0.096011817,0.014032496,0.03028065,0.140324963,0.693984659,150147,0.353535354,0.247474747,830300,402,701.0671937,1126,1963.685722,41.85475783,7.334963325,0
G5300330022902,53,33,22902,53033022902,229.02,Census Tract 229.02,G5020,S,3537566,1705282,47.6403935,-122.102278,12280.44187,5242844.289,41,133,6180,4524.61566,0.394498382,0.605501618,0.019417476,0.300485437,0.02605178,3076,0.068595579,0,0.014629389,0.083224967,0.740941636,153958,0.298701299,0.043831169,806500,465,340.4443822,2564,1877.203002,97.37441469,21.5210356,0.01599064
G5300330023000,53,33,23000,53033023000,230,Census Tract 230,G5020,S,3328634,2210425,47.6217389,-122.1029997,12481.84123,5539057.65,0,1121,6622,5152.534423,0.444125642,0.555874358,0.013138025,0.274690426,0.091966173,3444,0.042682927,0.05981417,0.003774681,0.106271777,0.68932247,147222,0.209839357,0.054216867,871500,1858,1445.697517,2571,2000.478104,872.2426892,169.2842042,0
G5300330023100,53,33,23100,53033023100,231,Census Tract 231,G5020,S,2529558,1838407,47.5973918,-122.1103224,11871.45741,4367964.772,0,34,4199,4299.3124,0.357942367,0.642057633,0.008811622,0.17670874,0.084543939,2102,0.031398668,0.013796384,0.019029496,0.064224548,0.713729309,151250,0.234875445,0.060498221,823100,371,379.8630389,1572,1609.55444,34.81224615,8.097165992,0
G5300330023201,53,33,23201,53033023201,232.01,Census Tract 232.01,G5020,S,1569244,0,47.6186878,-122.137617,5470.688821,1569241.868,198,179,6187,10211.44987,0.746080491,0.253919509,0.027638597,0.679489252,0.025699046,2906,0.226772195,0.002408809,0.005849966,0.23503097,0.763013699,97775,0.304267161,0.13729128,557200,1400,2310.656185,2769,4570.14784,295.4338979,28.93163084,0.071505959
G5300330023202,53,33,23202,53033023202,232.02,Census Tract 232.02,G5020,S,1491213,0,47.6178862,-122.1271368,5357.31406,1491214.984,235,423,4686,8138.799947,0.568715322,0.431284678,0.041186513,0.298122066,0.200170721,2081,0.098510332,0.054300817,0.010091302,0.162902451,0.49912332,70599,0.534222222,0.237333333,664800,2044,3550.086874,2010,3491.034548,734.6804049,90.26888604,0.116915423
G5300330023300,53,33,23300,53033023300,233,Census Tract 233,G5020,S,3589674,248744,47.6003452,-122.1289619,8605.972891,3838414.849,128,59,7098,5121.28277,0.412651451,0.587348549,0.049591434,0.185545224,0.146238377,3652,0.061062432,0,0.004654984,0.065717415,0.55239521,101359,0.437293729,0.267326733,707900,1021,736.662399,2590,1868.712648,42.56912982,8.31220062,0.049420849
G5300330023401,53,33,23401,53033023401,234.01,Census Tract 234.01,G5020,S,3707558,0,47.5868216,-122.1468183,8432.894897,3707559.515,80,202,4240,2961.93602,0.590330189,0.409669811,0.04009434,0.411084906,0.075707547,2035,0.122358722,0.007371007,0,0.12972973,0.608520631,116579,0.28125,0.127840909,715000,10508,7340.571628,1683,1175.693001,141.1111029,47.64150943,0.047534165
G5300330023403,53,33,23403,53033023403,234.03,Census Tract 234.03,G5020,S,3354192,1962037,47.5805595,-122.1141855,11657.98707,5316224.76,0,59,3977,3070.898361,0.389992457,0.610007543,0.009303495,0.257983405,0.069901936,2045,0.077261614,0.011735941,0.008801956,0.097799511,0.698752228,142717,0.338129496,0.111510791,876000,3493,2697.170725,1532,1182.95607,45.55770764,14.83530299,0
G5300330023404,53,33,23404,53033023404,234.04,Census Tract 234.04,G5020,S,1838932,1746971,47.5669902,-122.0852231,9489.430469,3585902.495,0,91,3711,5226.645617,0.203988143,0.796011857,0.001347346,0.123416869,0.05362436,1825,0.061369863,0,0,0.061369863,0.714106845,114353,0.648275862,0,841700,1547,2178.825322,1365,1922.492931,128.1661954,24.52169227,0
G5300330023500,53,33,23500,53033023500,235,Census Tract 235,G5020,S,2443751,0,47.5917924,-122.1734356,6768.629629,2443749.007,0,269,4070,4313.55388,0.3997543,0.6002457,0.014004914,0.296560197,0.033169533,2104,0.102186312,0.01378327,0.004752852,0.120722433,0.634492069,142639,0.416149068,0.130434783,918400,456,483.2876092,1539,1631.095681,285.0972958,66.09336609,0
G5300330023601,53,33,23601,53033023601,236.01,Census Tract 236.01,G5020,S,4627061,0,47.6104071,-122.1717598,9074.297366,4627061.143,175,148,4452,2491.998067,0.555705301,0.444294699,0.037511231,0.428122192,0.055256065,2533,0.079747335,0.044611133,0.003947888,0.128306356,0.650584795,125063,0.501538462,0.251282051,892700,12697,7107.120273,2021,1131.250695,82.84270303,33.24348607,0.086590797
G5300330023603,53,33,23603,53033023603,236.03,Census Tract 236.03,G5020,S,2017794,0,47.6173889,-122.1507628,5813.816207,2017794.64,101,208,6724,8630.752224,0.720999405,0.279000595,0.009815586,0.542385485,0.135633551,3908,0.201893552,0.022773797,0.002302968,0.226970317,0.658290422,123032,0.306110103,0.103448276,856100,2841,3646.634008,2734,3509.29158,266.9834121,30.93396788,0.036942209
G5300330023604,53,33,23604,53033023604,236.04,Census Tract 236.04,G5020,S,2904411,0,47.5993994,-122.1538559,8586.040982,2904407.476,54,83,6428,5732.123853,0.593808339,0.406191661,0.061761045,0.337429994,0.102364655,3027,0.186983812,0.010241163,0,0.197224975,0.54659066,92768,0.448327138,0.333085502,640400,713,635.8127423,2749,2451.401443,74.01466705,12.91225887,0.019643507
G5300330023701,53,33,23701,53033023701,237.01,Census Tract 237.01,G5020,S,4192703,0,47.6387236,-122.1767944,10120.8021,4192708.333,0,55,4670,2884.832166,0.413276231,0.586723769,0.014989293,0.317558887,0.048394004,2685,0.086405959,0.00744879,0.001862197,0.095716946,0.737612613,152951,0.21009772,0.04723127,1078400,5564,3437.089115,1928,1190.997091,33.97553942,11.77730193,0
G5300330023702,53,33,23702,53033023702,237.02,Census Tract 237.02,G5020,S,3498742,18268,47.624032,-122.1710306,9462.549637,3517012.695,0,847,377,279.0790283,0.872679045,0.127320955,0.066312997,0.801061008,0.00530504,190,0,0.084210526,0,0.084210526,0.947368421,118859,0.173913043,0.065217391,420600,20279,15011.78678,185,136.9485948,627.0024853,2246.68435,0
G5300330023801,53,33,23801,53033023801,238.01,Census Tract 238.01,G5020,S,3621819,0,47.5956791,-122.1891073,9337.642738,3621821.683,0,707,3171,2267.604289,0.624724062,0.375275938,0.015452539,0.42226427,0.12046673,1860,0.12688172,0.087096774,0.007526882,0.221505376,0.676975945,107578,0.38316722,0.196013289,859000,5894,4214.840643,1539,1100.549669,505.5806472,222.9580574,0
G5300330023805,53,33,23805,53033023805,238.05,Census Tract 238.05,G5020,S,329175,0,47.6192553,-122.2016602,2446.942633,329176.2213,29,1749,3211,25264.53048,0.571161632,0.428838368,0.006228589,0.440361258,0.026471504,1818,0.151265127,0.211771177,0.00550055,0.368536854,0.755390043,139276,0.363028953,0.17891611,868700,7464,58727.64109,2039,16043.09488,13761.34034,544.6901277,0.014222658
G5300330023806,53,33,23806,53033023806,238.06,Census Tract 238.06,G5020,S,234791,0,47.6192524,-122.1925281,2052.563584,234791.4421,51,1406,3219,35508.90676,0.456352905,0.543647095,0.016775396,0.381484933,0.037899969,2060,0.191262136,0.199029126,0,0.390291262,0.805199561,131522,0.285031847,0.154458599,675000,4909,54151.35858,2159,23816.00798,15509.63744,436.7816092,0.023622047
G5300330023807,53,33,23807,53033023807,238.07,Census Tract 238.07,G5020,S,886421,0,47.6139313,-122.1999085,4995.870407,886419.2721,24,3005,5589,16330.21279,0.465736268,0.534263732,0.048309179,0.375380211,0.027733047,3642,0.179571664,0.166117518,0.006040637,0.351729819,0.817135813,138462,0.299850635,0.143017177,987100,36597,106930.8995,3629,10603.38919,8780.15556,537.6632671,0.006613392
G5300330023808,53,33,23808,53033023808,238.08,Census Tract 238.08,G5020,S,308971,0,47.6119127,-122.1938322,2335.054917,308969.3111,175,1365,2482,20805.6759,0.554794521,0.445205479,0.026591459,0.429895246,0.025785657,1725,0.190724638,0.272463768,0.008115942,0.471304348,0.741626794,120911,0.352554745,0.241605839,0,11819,99074.24799,1843,15449.17836,11442.28348,549.9597099,0.09495388
G5300330023901,53,33,23901,53033023901,239.01,Census Tract 239.01,G5020,S,2453360,1775304,47.5946966,-122.2087645,8103.93168,2453359.882,56,82,4497,4747.438832,0.410940627,0.589059373,0.023126529,0.211474316,0.086724483,2147,0.098742431,0.054028878,0.000931532,0.153702841,0.688727042,130750,0.248861912,0.051593323,1581200,256,270.2566913,1902,2007.922761,86.56659644,18.23437847,0.029442692
G5300330023902,53,33,23902,53033023902,239.02,Census Tract 239.02,G5020,S,2470250,2350308,47.569,-122.1887548,17494.9119,2470252.186,0,60,2818,2954.59427,0.305180979,0.694819021,0,0.232079489,0.052874379,1275,0.054901961,0.010980392,0.021960784,0.087843137,0.8221303,240833,0.214285714,0,1566600,331,347.0442524,1022,1071.538447,62.9083237,21.29169624,0
G5300330024001,53,33,24001,53033024001,240.01,Census Tract 240.01,G5020,S,2811309,0,47.6320617,-122.199121,7373.425347,2811313.496,62,172,3927,3617.846103,0.463458111,0.536541889,0,0.425770308,0.014769544,1774,0.066516347,0.032130778,0.040022548,0.138669673,0.691956445,167917,0.139053254,0.115384615,1447200,4432,4083.089872,1759,1620.522357,158.459264,43.79933792,0.0352473
G5300330024002,53,33,24002,53033024002,240.02,Census Tract 240.02,G5020,S,1624655,240155,47.6183622,-122.2121125,7470.645895,1624652.483,0,94,3831,6107.29321,0.523101018,0.476898982,0.019577134,0.447663795,0.021404333,1752,0.044520548,0.103310502,0,0.14783105,0.75896861,148926,0.339233038,0.088495575,1559700,482,768.3934553,1764,2812.128745,149.8526656,24.5366745,0
G5300330024100,53,33,24100,53033024100,241,Census Tract 241,G5020,S,4469122,1617421,47.6445756,-122.2199938,13085.26629,4489452.849,0,276,5060,2932.419352,0.348023715,0.651976285,0.005928854,0.253754941,0.013636364,2181,0.03301238,0.016047685,0.003209537,0.052269601,0.762517483,250001,0.204225352,0.190140845,2000001,811,469.9984376,1986,1150.945619,159.9501465,54.54545455,0
G5300330024200,53,33,24200,53033024200,242,Census Tract 242,G5020,S,3704669,11442083,47.634866,-122.2402688,10686.73299,3704665.851,0,182,3283,2295.193165,0.371611331,0.628388669,0.00578739,0.229667987,0.032592141,1339,0.064973861,0.017176998,0.002987304,0.085138163,0.808417361,185163,0.666666667,0.529761905,2000001,398,278.2476027,1290,901.8578076,127.2388535,55.43710021,0
G5300330024301,53,33,24301,53033024301,243.01,Census Tract 243.01,G5020,S,1381432,0,47.5820465,-122.233543,5741.681719,1381429.382,89,1053,4841,9076.185033,0.300144598,0.699855402,0.034083867,0.173931006,0.018384631,2586,0.15970611,0.081593194,0,0.241299304,0.592652186,89013,0.545511613,0.329566855,712600,3266,6123.284511,2849,5341.468944,1974.22492,217.5170419,0.031239031
G5300330024302,53,33,24302,53033024302,243.02,Census Tract 243.02,G5020,S,2778562,8215200,47.5926899,-122.2449557,11315.65622,2778560.41,0,196,4358,4062.233697,0.273061037,0.726938963,0,0.197338229,0.015832951,1908,0.103249476,0.030922432,0.005765199,0.139937107,0.757352941,188529,0.724517906,0.457300275,1602300,374,348.6175775,1637,1525.901001,182.6979818,44.97475906,0
G5300330024400,53,33,24400,53033024400,244,Census Tract 244,G5020,S,1670874,514968,47.5788389,-122.2131521,6615.741976,1670875.576,0,352,3170,4913.753107,0.432176656,0.567823344,0.010725552,0.300630915,0.102208202,1422,0.191279887,0.045710267,0.003516174,0.240506329,0.720856102,108750,0.420157068,0.261780105,1098200,1274,1974.801722,1434,2222.814497,545.6281053,111.0410095,0
G5300330024500,53,33,24500,53033024500,245,Census Tract 245,G5020,S,3838553,1901481,47.5664296,-122.2170417,11175.53658,3838560.395,0,150,4987,3364.880127,0.340485262,0.659514738,0.003609384,0.19089633,0.037096451,2548,0.03689168,0.030612245,0.004317111,0.071821036,0.802631579,211395,0.42364532,0.147783251,1398500,1264,852.8591298,1856,1252.299482,101.2095486,30.07820333,0
G5300330024601,53,33,24601,53033024601,246.01,Census Tract 246.01,G5020,S,3968267,2707956,47.548457,-122.2237277,12050.88558,3968264.118,0,82,4797,3130.881305,0.226183031,0.773816969,0.0022931,0.15822389,0.013341672,2156,0.056122449,0.003710575,0.002782931,0.062615955,0.862518519,245278,0.490909091,0.2,1558900,290,189.2757095,1835,1197.658369,53.51933855,17.09401709,0
G5300330024602,53,33,24602,53033024602,246.02,Census Tract 246.02,G5020,S,2893266,3542006,47.5311198,-122.2338107,7980.989405,2893263.874,0,95,3667,3282.617775,0.304335969,0.695664031,0.001908917,0.196345787,0.046359422,1693,0.052569403,0.023626698,0.005316007,0.081512109,0.861122009,250001,0.682539683,0,1563000,603,539.7923421,1275,1141.351967,85.04191128,25.90673575,0
